Количество	Имя	Положение X	Положение Y	Положение Z
1	Точка	555986.000	5031353.000	7.500
1	Точка	555819.000	5031407.000	7.900
1	Точка	555892.000	5031401.000	8.400
1	Точка	555907.000	5031396.000	8.400
1	Точка	555782.000	5031413.000	8.400
1	Точка	555822.000	5031399.000	8.300
1	Точка	555888.000	5031404.000	8.300
1	Точка	555875.000	5031405.000	8.300
1	Точка	555955.000	5031367.000	8.300
1	Точка	555785.000	5031410.000	8.400
1	Точка	555999.000	5031341.000	8.400
1	Точка	555808.000	5031398.000	8.400
1	Точка	555845.000	5031404.000	8.400
1	Точка	555978.000	5031355.000	8.400
1	Точка	555946.000	5031369.000	8.400
1	Точка	555830.000	5031399.000	8.400
1	Точка	555879.000	5031406.000	8.300
1	Точка	555852.000	5031405.000	8.300
1	Точка	556002.000	5031344.000	8.300
1	Точка	555804.000	5031401.000	8.300
1	Точка	555827.000	5031402.000	8.200
1	Точка	555790.000	5031407.000	8.300
1	Точка	555935.000	5031371.000	8.300
1	Точка	555859.000	5031405.000	8.300
1	Точка	555833.000	5031402.000	8.300
1	Точка	555995.000	5031342.000	8.300
1	Точка	555816.000	5031399.000	8.300
1	Точка	555841.000	5031404.000	8.300
1	Точка	555837.000	5031403.000	8.300
1	Точка	555903.000	5031399.000	8.300
1	Точка	555792.000	5031402.000	8.400
1	Точка	555819.000	5031396.000	8.500
1	Точка	555878.000	5031402.000	8.500
1	Точка	555964.000	5031365.000	8.500
1	Точка	555885.000	5031399.000	8.500
1	Точка	555796.000	5031399.000	8.500
1	Точка	555856.000	5031402.000	8.500
1	Точка	555781.000	5031409.000	8.500
1	Точка	555908.000	5031392.000	8.600
1	Точка	555904.000	5031393.000	8.600
1	Точка	555830.000	5031395.000	8.600
1	Точка	555995.000	5031338.000	8.600
1	Точка	555804.000	5031397.000	8.500
1	Точка	555849.000	5031402.000	8.500
1	Точка	555840.000	5031400.000	8.500
1	Точка	555951.000	5031368.000	8.400
1	Точка	555812.000	5031397.000	8.400
1	Точка	555986.000	5031345.000	8.400
1	Точка	555991.000	5031342.000	8.400
1	Точка	555826.000	5031398.000	8.400
1	Точка	555928.000	5031375.000	8.400
1	Точка	555883.000	5031403.000	8.400
1	Точка	555924.000	5031376.000	8.500
1	Точка	555786.000	5031406.000	8.500
1	Точка	555870.000	5031402.000	8.500
1	Точка	555836.000	5031399.000	8.500
1	Точка	555899.000	5031399.000	8.400
1	Точка	555800.000	5031400.000	8.400
1	Точка	555866.000	5031403.000	8.400
1	Точка	555800.000	5031404.000	8.200
1	Точка	555888.000	5031408.000	8.000
1	Точка	555798.000	5031408.000	8.000
1	Точка	555852.000	5031409.000	8.000
1	Точка	555987.000	5031349.000	8.000
1	Точка	555936.000	5031375.000	8.000
1	Точка	555878.000	5031410.000	8.000
1	Точка	555826.000	5031406.000	8.000
1	Точка	555860.000	5031409.000	8.000
1	Точка	555916.000	5031389.000	8.000
1	Точка	555917.000	5031385.000	8.100
1	Точка	555790.000	5031415.000	8.000
1	Точка	555874.000	5031409.000	8.000
1	Точка	555982.000	5031352.000	8.000
1	Точка	555811.000	5031405.000	8.000
1	Точка	555803.000	5031407.000	7.900
1	Точка	555882.000	5031411.000	7.900
1	Точка	555939.000	5031372.000	7.900
1	Точка	555797.000	5031412.000	7.900
1	Точка	555904.000	5031403.000	7.900
1	Точка	555794.000	5031415.000	7.900
1	Точка	555943.000	5031372.000	7.900
1	Точка	555870.000	5031410.000	7.900
1	Точка	555864.000	5031410.000	8.000
1	Точка	555900.000	5031403.000	8.000
1	Точка	555911.000	5031396.000	7.900
1	Точка	555896.000	5031406.000	7.900
1	Точка	555921.000	5031384.000	7.900
1	Точка	555959.000	5031368.000	7.900
1	Точка	555892.000	5031405.000	8.100
1	Точка	555867.000	5031407.000	8.200
1	Точка	555848.000	5031407.000	8.200
1	Точка	556003.000	5031349.000	8.200
1	Точка	555932.000	5031375.000	8.200
1	Точка	555786.000	5031414.000	8.200
1	Точка	555796.000	5031403.000	8.200
1	Точка	555811.000	5031401.000	8.200
1	Точка	555863.000	5031406.000	8.200
1	Точка	555896.000	5031402.000	8.200
1	Точка	555789.000	5031411.000	8.200
1	Точка	555912.000	5031392.000	8.200
1	Точка	555884.000	5031407.000	8.200
1	Точка	555794.000	5031407.000	8.200
1	Точка	555871.000	5031406.000	8.200
1	Точка	555819.000	5031403.000	8.100
1	Точка	555998.000	5031345.000	8.100
1	Точка	555823.000	5031403.000	8.100
1	Точка	555793.000	5031411.000	8.100
1	Точка	555838.000	5031407.000	8.100
1	Точка	555907.000	5031400.000	8.100
1	Точка	555815.000	5031403.000	8.100
1	Точка	555856.000	5031408.000	8.100
1	Точка	555924.000	5031380.000	8.100
1	Точка	555834.000	5031406.000	8.100
1	Точка	555830.000	5031405.000	8.100
1	Точка	555970.000	5031363.000	8.100
1	Точка	555807.000	5031404.000	8.100
1	Точка	555843.000	5031408.000	8.100
1	Точка	555463.000	5031214.000	17.000
1	Точка	555602.000	5031305.000	16.600
1	Точка	555623.000	5031297.000	16.600
1	Точка	555666.000	5031258.000	16.600
1	Точка	555631.000	5031281.000	16.600
1	Точка	555437.000	5031265.000	16.600
1	Точка	555493.000	5031286.000	16.600
1	Точка	555550.000	5031292.000	16.600
1	Точка	555635.000	5031280.000	16.600
1	Точка	555628.000	5031292.000	16.600
1	Точка	555550.000	5031300.000	16.600
1	Точка	555576.000	5031283.000	16.600
1	Точка	555625.000	5031287.000	16.600
1	Точка	555530.000	5031288.000	16.600
1	Точка	555435.000	5031271.000	16.600
1	Точка	555411.000	5031255.000	16.600
1	Точка	555628.000	5031284.000	16.600
1	Точка	555594.000	5031295.000	16.600
1	Точка	555416.000	5031256.000	16.600
1	Точка	555670.000	5031259.000	16.600
1	Точка	555443.000	5031267.000	16.600
1	Точка	555535.000	5031283.000	16.600
1	Точка	555577.000	5031299.000	16.600
1	Точка	555519.000	5031288.000	16.600
1	Точка	555483.000	5031285.000	16.600
1	Точка	555626.000	5031266.000	16.600
1	Точка	555609.000	5031299.000	16.600
1	Точка	555554.000	5031277.000	16.600
1	Точка	555620.000	5031293.000	16.600
1	Точка	555669.000	5031265.000	16.600
1	Точка	555542.000	5031289.000	16.600
1	Точка	555642.000	5031268.000	16.600
1	Точка	555432.000	5031266.000	16.600
1	Точка	555526.000	5031290.000	16.600
1	Точка	555596.000	5031289.000	16.600
1	Точка	555538.000	5031271.000	16.600
1	Точка	555453.000	5031275.000	16.600
1	Точка	555487.000	5031283.000	16.700
1	Точка	555576.000	5031288.000	16.700
1	Точка	555608.000	5031277.000	16.700
1	Точка	555613.000	5031278.000	16.700
1	Точка	555614.000	5031304.000	16.600
1	Точка	555623.000	5031281.000	16.600
1	Точка	555437.000	5031261.000	16.700
1	Точка	555553.000	5031296.000	16.600
1	Точка	555634.000	5031297.000	16.600
1	Точка	555557.000	5031297.000	16.600
1	Точка	555633.000	5031285.000	16.600
1	Точка	555583.000	5031302.000	16.600
1	Точка	555632.000	5031277.000	16.600
1	Точка	555443.000	5031271.000	16.600
1	Точка	555534.000	5031287.000	16.600
1	Точка	555424.000	5031262.000	16.600
1	Точка	555626.000	5031273.000	16.600
1	Точка	555597.000	5031303.000	16.600
1	Точка	555619.000	5031297.000	16.600
1	Точка	555416.000	5031262.000	16.600
1	Точка	555453.000	5031281.000	16.600
1	Точка	555633.000	5031268.000	16.600
1	Точка	555653.000	5031277.000	16.600
1	Точка	555660.000	5031268.000	16.600
1	Точка	555637.000	5031291.000	16.600
1	Точка	555418.000	5031267.000	16.600
1	Точка	555411.000	5031263.000	16.600
1	Точка	555644.000	5031288.000	16.600
1	Точка	555513.000	5031292.000	16.600
1	Точка	555549.000	5031296.000	16.600
1	Точка	555640.000	5031280.000	16.600
1	Точка	555647.000	5031283.000	16.600
1	Точка	555654.000	5031299.000	16.600
1	Точка	555529.000	5031293.000	16.600
1	Точка	555638.000	5031298.000	16.600
1	Точка	555687.000	5031270.000	16.600
1	Точка	555426.000	5031266.000	16.600
1	Точка	555554.000	5031300.000	16.600
1	Точка	555661.000	5031264.000	16.600
1	Точка	555646.000	5031271.000	16.600
1	Точка	555606.000	5031308.000	16.600
1	Точка	555447.000	5031271.000	16.600
1	Точка	555637.000	5031286.000	16.600
1	Точка	555542.000	5031299.000	16.600
1	Точка	555581.000	5031306.000	16.600
1	Точка	555449.000	5031280.000	16.600
1	Точка	555646.000	5031279.000	16.600
1	Точка	555628.000	5031297.000	16.600
1	Точка	555655.000	5031269.000	16.600
1	Точка	555651.000	5031283.000	16.600
1	Точка	555563.000	5031301.000	16.600
1	Точка	555652.000	5031264.000	16.600
1	Точка	555565.000	5031297.000	16.600
1	Точка	555421.000	5031258.000	16.600
1	Точка	555661.000	5031260.000	16.600
1	Точка	555607.000	5031304.000	16.600
1	Точка	555478.000	5031286.000	16.600
1	Точка	555614.000	5031292.000	16.600
1	Точка	555634.000	5031272.000	16.600
1	Точка	555587.000	5031301.000	16.600
1	Точка	555620.000	5031284.000	16.600
1	Точка	555573.000	5031300.000	16.600
1	Точка	555637.000	5031276.000	16.600
1	Точка	555463.000	5031283.000	16.600
1	Точка	555615.000	5031299.000	16.600
1	Точка	555602.000	5031309.000	16.600
1	Точка	555669.000	5031269.000	16.600
1	Точка	555641.000	5031276.000	16.600
1	Точка	555680.000	5031260.000	16.600
1	Точка	555545.000	5031296.000	16.600
1	Точка	555673.000	5031262.000	16.600
1	Точка	555422.000	5031266.000	16.600
1	Точка	555648.000	5031287.000	16.600
1	Точка	555459.000	5031283.000	16.600
1	Точка	555546.000	5031291.000	16.600
1	Точка	555590.000	5031307.000	16.600
1	Точка	555568.000	5031304.000	16.600
1	Точка	555627.000	5031301.000	16.600
1	Точка	555520.000	5031292.000	16.600
1	Точка	555566.000	5031275.000	16.700
1	Точка	555590.000	5031294.000	16.700
1	Точка	555514.000	5031287.000	16.700
1	Точка	555542.000	5031272.000	16.700
1	Точка	555632.000	5031263.000	16.700
1	Точка	555538.000	5031288.000	16.700
1	Точка	555542.000	5031284.000	16.700
1	Точка	555585.000	5031297.000	16.700
1	Точка	555556.000	5031291.000	16.700
1	Точка	555560.000	5031294.000	16.700
1	Точка	555571.000	5031295.000	16.700
1	Точка	555559.000	5031278.000	16.700
1	Точка	555548.000	5031274.000	16.700
1	Точка	555582.000	5031274.000	16.700
1	Точка	555454.000	5031271.000	16.700
1	Точка	555612.000	5031296.000	16.700
1	Точка	555609.000	5031291.000	16.700
1	Точка	555591.000	5031286.000	16.700
1	Точка	555522.000	5031285.000	16.700
1	Точка	555593.000	5031282.000	16.700
1	Точка	555611.000	5031282.000	16.700
1	Точка	555580.000	5031296.000	16.700
1	Точка	555613.000	5031272.000	16.700
1	Точка	555537.000	5031275.000	16.700
1	Точка	555544.000	5031278.000	16.700
1	Точка	555610.000	5031268.000	16.700
1	Точка	555551.000	5031286.000	16.700
1	Точка	555568.000	5031281.000	16.700
1	Точка	555605.000	5031280.000	16.700
1	Точка	555619.000	5031280.000	16.700
1	Точка	555587.000	5031289.000	16.700
1	Точка	555557.000	5031287.000	16.700
1	Точка	555565.000	5031288.000	16.700
1	Точка	555591.000	5031299.000	16.700
1	Точка	555643.000	5031264.000	16.700
1	Точка	555564.000	5031280.000	16.700
1	Точка	555565.000	5031284.000	16.700
1	Точка	555605.000	5031290.000	16.700
1	Точка	555566.000	5031293.000	16.700
1	Точка	555601.000	5031280.000	16.700
1	Точка	555450.000	5031267.000	16.700
1	Точка	555601.000	5031300.000	16.700
1	Точка	555551.000	5031280.000	16.700
1	Точка	555598.000	5031295.000	16.700
1	Точка	555526.000	5031285.000	16.700
1	Точка	555608.000	5031295.000	16.700
1	Точка	555630.000	5031272.000	16.700
1	Точка	555617.000	5031274.000	16.700
1	Точка	555526.000	5031269.000	16.700
1	Точка	555429.000	5031262.000	16.700
1	Точка	555529.000	5031282.000	16.700
1	Точка	555571.000	5031271.000	16.700
1	Точка	555540.000	5031278.000	16.700
1	Точка	555615.000	5031284.000	16.700
1	Точка	555503.000	5031283.000	16.700
1	Точка	555609.000	5031286.000	16.700
1	Точка	555601.000	5031269.000	16.700
1	Точка	555509.000	5031284.000	16.700
1	Точка	555588.000	5031281.000	16.700
1	Точка	555621.000	5031288.000	16.700
1	Точка	555546.000	5031284.000	16.700
1	Точка	555652.000	5031259.000	16.700
1	Точка	555530.000	5031277.000	16.700
1	Точка	555555.000	5031281.000	16.700
1	Точка	555580.000	5031289.000	16.700
1	Точка	555647.000	5031264.000	16.700
1	Точка	555638.000	5031268.000	16.700
1	Точка	555588.000	5031266.000	16.700
1	Точка	555548.000	5031262.000	16.700
1	Точка	555517.000	5031282.000	16.700
1	Точка	555628.000	5031262.000	16.700
1	Точка	555537.000	5031267.000	16.700
1	Точка	555618.000	5031268.000	16.700
1	Точка	555432.000	5031258.000	16.700
1	Точка	555570.000	5031285.000	16.700
1	Точка	555512.000	5031281.000	16.700
1	Точка	555586.000	5031293.000	16.700
1	Точка	555523.000	5031281.000	16.700
1	Точка	555411.000	5031251.000	16.700
1	Точка	555567.000	5031271.000	16.700
1	Точка	555551.000	5031266.000	16.700
1	Точка	555428.000	5031258.000	16.700
1	Точка	555530.000	5031272.000	16.700
1	Точка	555575.000	5031292.000	16.700
1	Точка	555591.000	5031290.000	16.700
1	Точка	555611.000	5031264.000	16.700
1	Точка	555548.000	5031269.000	16.700
1	Точка	555455.000	5031267.000	16.700
1	Точка	555632.000	5031293.000	16.700
1	Точка	555524.000	5031275.000	16.700
1	Точка	555474.000	5031284.000	16.700
1	Точка	555442.000	5031262.000	16.700
1	Точка	555570.000	5031291.000	16.700
1	Точка	555589.000	5031275.000	16.700
1	Точка	555601.000	5031291.000	16.700
1	Точка	555561.000	5031290.000	16.700
1	Точка	555419.000	5031253.000	16.700
1	Точка	555592.000	5031267.000	16.700
1	Точка	555593.000	5031277.000	16.700
1	Точка	555456.000	5031250.000	16.700
1	Точка	555605.000	5031300.000	16.700
1	Точка	555565.000	5031258.000	16.700
1	Точка	555658.000	5031257.000	16.700
1	Точка	555560.000	5031268.000	16.700
1	Точка	555605.000	5031269.000	16.700
1	Точка	555581.000	5031284.000	16.700
1	Точка	555459.000	5031270.000	16.700
1	Точка	555560.000	5031282.000	16.700
1	Точка	555466.000	5031280.000	16.700
1	Точка	555527.000	5031265.000	16.700
1	Точка	555576.000	5031268.000	16.700
1	Точка	555643.000	5031260.000	16.700
1	Точка	555446.000	5031264.000	16.700
1	Точка	555518.000	5031278.000	16.700
1	Точка	555614.000	5031288.000	16.700
1	Точка	555495.000	5031280.000	16.700
1	Точка	555528.000	5031297.000	16.400
1	Точка	555662.000	5031303.000	16.400
1	Точка	555479.000	5031290.000	16.400
1	Точка	555679.000	5031291.000	16.400
1	Точка	555633.000	5031314.000	16.400
1	Точка	555649.000	5031303.000	16.400
1	Точка	555510.000	5031295.000	16.400
1	Точка	555720.000	5031269.000	16.400
1	Точка	555489.000	5031291.000	16.400
1	Точка	555688.000	5031291.000	16.400
1	Точка	555710.000	5031278.000	16.400
1	Точка	555680.000	5031303.000	16.400
1	Точка	555722.000	5031276.000	16.400
1	Точка	555700.000	5031278.000	16.400
1	Точка	555652.000	5031309.000	16.400
1	Точка	555546.000	5031302.000	16.400
1	Точка	555552.000	5031304.000	16.400
1	Точка	555659.000	5031306.000	16.400
1	Точка	555684.000	5031294.000	16.400
1	Точка	555696.000	5031282.000	16.400
1	Точка	555662.000	5031285.000	16.400
1	Точка	555608.000	5031315.000	16.400
1	Точка	555614.000	5031315.000	16.400
1	Точка	555680.000	5031276.000	16.400
1	Точка	555497.000	5031293.000	16.400
1	Точка	555693.000	5031277.000	16.400
1	Точка	555704.000	5031276.000	16.400
1	Точка	555680.000	5031284.000	16.400
1	Точка	555680.000	5031295.000	16.400
1	Точка	555677.000	5031273.000	16.500
1	Точка	555661.000	5031281.000	16.500
1	Точка	555573.000	5031308.000	16.500
1	Точка	555683.000	5031272.000	16.500
1	Точка	555695.000	5031272.000	16.500
1	Точка	555600.000	5031313.000	16.500
1	Точка	555677.000	5031287.000	16.500
1	Точка	555656.000	5031295.000	16.500
1	Точка	555676.000	5031295.000	16.500
1	Точка	555698.000	5031269.000	16.500
1	Точка	555671.000	5031282.000	16.500
1	Точка	555668.000	5031294.000	16.500
1	Точка	555654.000	5031291.000	16.500
1	Точка	555650.000	5031293.000	16.500
1	Точка	555668.000	5031273.000	16.500
1	Точка	555420.000	5031274.000	16.500
1	Точка	555658.000	5031300.000	16.500
1	Точка	555517.000	5031295.000	16.400
1	Точка	555690.000	5031282.000	16.400
1	Точка	555683.000	5031287.000	16.400
1	Точка	555715.000	5031271.000	16.400
1	Точка	555676.000	5031277.000	16.500
1	Точка	555643.000	5031306.000	16.500
1	Точка	555708.000	5031273.000	16.500
1	Точка	555589.000	5031311.000	16.500
1	Точка	555474.000	5031288.000	16.500
1	Точка	555524.000	5031295.000	16.500
1	Точка	555675.000	5031282.000	16.500
1	Точка	555647.000	5031314.000	16.400
1	Точка	555579.000	5031311.000	16.400
1	Точка	555688.000	5031296.000	16.400
1	Точка	555592.000	5031314.000	16.400
1	Точка	555603.000	5031316.000	16.400
1	Точка	555650.000	5031317.000	16.300
1	Точка	555716.000	5031277.000	16.400
1	Точка	555643.000	5031316.000	16.400
1	Точка	555724.000	5031269.000	16.400
1	Точка	555692.000	5031293.000	16.400
1	Точка	555672.000	5031304.000	16.400
1	Точка	555706.000	5031280.000	16.400
1	Точка	555656.000	5031311.000	16.400
1	Точка	555666.000	5031310.000	16.400
1	Точка	555672.000	5031299.000	16.400
1	Точка	555532.000	5031300.000	16.300
1	Точка	555638.000	5031318.000	16.300
1	Точка	555728.000	5031270.000	16.300
1	Точка	555689.000	5031309.000	16.300
1	Точка	555705.000	5031284.000	16.300
1	Точка	555718.000	5031283.000	16.300
1	Точка	555680.000	5031311.000	16.300
1	Точка	555665.000	5031314.000	16.300
1	Точка	555556.000	5031306.000	16.300
1	Точка	555513.000	5031298.000	16.300
1	Точка	555690.000	5031301.000	16.300
1	Точка	555673.000	5031314.000	16.300
1	Точка	555422.000	5031278.000	16.300
1	Точка	555611.000	5031318.000	16.300
1	Точка	555569.000	5031308.000	16.400
1	Точка	555677.000	5031300.000	16.400
1	Точка	555688.000	5031287.000	16.400
1	Точка	555712.000	5031282.000	16.400
1	Точка	555701.000	5031283.000	16.400
1	Точка	555431.000	5031280.000	16.400
1	Точка	555661.000	5031312.000	16.400
1	Точка	555697.000	5031287.000	16.400
1	Точка	555668.000	5031302.000	16.400
1	Точка	555596.000	5031314.000	16.400
1	Точка	555637.000	5031314.000	16.400
1	Точка	555667.000	5031298.000	16.400
1	Точка	555693.000	5031289.000	16.400
1	Точка	555666.000	5031283.000	16.400
1	Точка	555677.000	5031306.000	16.400
1	Точка	555651.000	5031313.000	16.400
1	Точка	555670.000	5031308.000	16.400
1	Точка	555619.000	5031317.000	16.400
1	Точка	555415.000	5031274.000	16.400
1	Точка	555426.000	5031278.000	16.400
1	Точка	555683.000	5031299.000	16.400
1	Точка	555624.000	5031315.000	16.400
1	Точка	555725.000	5031273.000	16.400
1	Точка	555654.000	5031316.000	16.400
1	Точка	555629.000	5031317.000	16.400
1	Точка	555721.000	5031280.000	16.400
1	Точка	555665.000	5031306.000	16.400
1	Точка	555409.000	5031273.000	16.400
1	Точка	555684.000	5031303.000	16.400
1	Точка	555467.000	5031287.000	16.500
1	Точка	555664.000	5031270.000	16.500
1	Точка	555493.000	5031290.000	16.500
1	Точка	555645.000	5031298.000	16.500
1	Точка	555692.000	5031264.000	16.500
1	Точка	555665.000	5031266.000	16.500
1	Точка	555673.000	5031287.000	16.500
1	Точка	555699.000	5031265.000	16.500
1	Точка	555705.000	5031265.000	16.500
1	Точка	555631.000	5031305.000	16.500
1	Точка	555657.000	5031277.000	16.500
1	Точка	555421.000	5031270.000	16.500
1	Точка	555425.000	5031271.000	16.500
1	Точка	555663.000	5031299.000	16.500
1	Точка	555577.000	5031307.000	16.500
1	Точка	555650.000	5031298.000	16.500
1	Точка	555609.000	5031311.000	16.500
1	Точка	555538.000	5031298.000	16.500
1	Точка	555656.000	5031286.000	16.500
1	Точка	555586.000	5031307.000	16.500
1	Точка	555661.000	5031290.000	16.500
1	Точка	555702.000	5031269.000	16.500
1	Точка	555692.000	5031269.000	16.500
1	Точка	555623.000	5031311.000	16.500
1	Точка	555441.000	5031278.000	16.500
1	Точка	555643.000	5031302.000	16.500
1	Точка	555659.000	5031272.000	16.500
1	Точка	555506.000	5031293.000	16.500
1	Точка	555663.000	5031277.000	16.500
1	Точка	555630.000	5031309.000	16.500
1	Точка	555632.000	5031289.000	16.600
1	Точка	555625.000	5031277.000	16.600
1	Точка	555509.000	5031290.000	16.600
1	Точка	555616.000	5031308.000	16.600
1	Точка	555420.000	5031262.000	16.600
1	Точка	555597.000	5031307.000	16.600
1	Точка	555431.000	5031270.000	16.600
1	Точка	555591.000	5031303.000	16.600
1	Точка	555505.000	5031289.000	16.600
1	Точка	555539.000	5031294.000	16.600
1	Точка	555449.000	5031276.000	16.600
1	Точка	555620.000	5031301.000	16.600
1	Точка	555610.000	5031307.000	16.600
1	Точка	555641.000	5031272.000	16.600
1	Точка	555559.000	5031301.000	16.600
1	Точка	555470.000	5031284.000	16.600
1	Точка	555568.000	5031300.000	16.600
1	Точка	555535.000	5031291.000	16.600
1	Точка	555677.000	5031269.000	16.500
1	Точка	555666.000	5031262.000	16.600
1	Точка	555488.000	5031287.000	16.600
1	Точка	555439.000	5031271.000	16.600
1	Точка	555646.000	5031275.000	16.600
1	Точка	555657.000	5031264.000	16.600
1	Точка	555572.000	5031304.000	16.600
1	Точка	555649.000	5031268.000	16.600
1	Точка	555577.000	5031303.000	16.600
1	Точка	555413.000	5031259.000	16.600
1	Точка	555620.000	5031308.000	16.500
1	Точка	555665.000	5031288.000	16.500
1	Точка	555560.000	5031305.000	16.500
1	Точка	555669.000	5031277.000	16.500
1	Точка	555682.000	5031280.000	16.500
1	Точка	555641.000	5031312.000	16.500
1	Точка	555675.000	5031291.000	16.500
1	Точка	555410.000	5031268.000	16.500
1	Точка	555701.000	5031273.000	16.500
1	Точка	555673.000	5031274.000	16.500
1	Точка	555672.000	5031295.000	16.500
1	Точка	555628.000	5031313.000	16.500
1	Точка	555669.000	5031286.000	16.500
1	Точка	555671.000	5031291.000	16.500
1	Точка	555662.000	5031294.000	16.500
1	Точка	555712.000	5031274.000	16.500
1	Точка	555647.000	5031310.000	16.500
1	Точка	555654.000	5031304.000	16.500
1	Точка	555686.000	5031278.000	16.500
1	Точка	555438.000	5031275.000	16.500
1	Точка	555636.000	5031306.000	16.500
1	Точка	555637.000	5031310.000	16.500
1	Точка	555719.000	5031273.000	16.500
1	Точка	555583.000	5031310.000	16.500
1	Точка	555712.000	5031267.000	16.500
1	Точка	555685.000	5031283.000	16.500
1	Точка	555693.000	5031285.000	16.500
1	Точка	555706.000	5031269.000	16.500
1	Точка	555415.000	5031270.000	16.500
1	Точка	555689.000	5031274.000	16.500
1	Точка	555652.000	5031287.000	16.500
1	Точка	555643.000	5031284.000	16.500
1	Точка	555684.000	5031261.000	16.500
1	Точка	555625.000	5031306.000	16.500
1	Точка	555564.000	5031305.000	16.500
1	Точка	555500.000	5031290.000	16.500
1	Точка	555605.000	5031312.000	16.500
1	Точка	555674.000	5031266.000	16.500
1	Точка	555434.000	5031275.000	16.500
1	Точка	555650.000	5031273.000	16.500
1	Точка	555633.000	5031301.000	16.500
1	Точка	555613.000	5031311.000	16.500
1	Точка	555643.000	5031292.000	16.500
1	Точка	555688.000	5031264.000	16.500
1	Точка	555654.000	5031273.000	16.500
1	Точка	555444.000	5031275.000	16.500
1	Точка	555594.000	5031310.000	16.500
1	Точка	555683.000	5031268.000	16.500
1	Точка	555484.000	5031289.000	16.500
1	Точка	555618.000	5031313.000	16.500
1	Точка	555673.000	5031270.000	16.500
1	Точка	555534.000	5031295.000	16.500
1	Точка	555428.000	5031274.000	16.500
1	Точка	555657.000	5031282.000	16.500
1	Точка	555638.000	5031302.000	16.500
1	Точка	555679.000	5031264.000	16.500
1	Точка	555445.000	5031281.000	16.500
1	Точка	555414.000	5031266.000	16.500
1	Точка	555479.000	5031233.000	16.900
1	Точка	555458.000	5031234.000	16.900
1	Точка	555488.000	5031254.000	16.900
1	Точка	555506.000	5031248.000	16.900
1	Точка	555494.000	5031236.000	16.900
1	Точка	555423.000	5031215.000	16.900
1	Точка	555461.000	5031230.000	16.900
1	Точка	555527.000	5031245.000	16.900
1	Точка	555479.000	5031238.000	16.900
1	Точка	555514.000	5031249.000	16.900
1	Точка	555422.000	5031235.000	16.900
1	Точка	555477.000	5031251.000	16.900
1	Точка	555427.000	5031216.000	16.900
1	Точка	555469.000	5031226.000	16.900
1	Точка	555548.000	5031246.000	16.900
1	Точка	555429.000	5031220.000	16.900
1	Точка	555495.000	5031256.000	16.900
1	Точка	555537.000	5031247.000	16.900
1	Точка	555509.000	5031253.000	16.900
1	Точка	555483.000	5031257.000	16.900
1	Точка	555589.000	5031247.000	16.900
1	Точка	555414.000	5031222.000	16.900
1	Точка	555447.000	5031241.000	16.900
1	Точка	555515.000	5031259.000	16.900
1	Точка	555425.000	5031228.000	16.900
1	Точка	555506.000	5031256.000	16.900
1	Точка	555436.000	5031228.000	16.900
1	Точка	555452.000	5031236.000	16.900
1	Точка	555518.000	5031249.000	16.900
1	Точка	555484.000	5031253.000	16.900
1	Точка	555416.000	5031230.000	16.900
1	Точка	555444.000	5031231.000	16.900
1	Точка	555474.000	5031228.000	16.900
1	Точка	555471.000	5031231.000	16.900
1	Точка	555515.000	5031244.000	16.900
1	Точка	555574.000	5031243.000	16.900
1	Точка	555502.000	5031255.000	16.900
1	Точка	555540.000	5031243.000	16.900
1	Точка	555487.000	5031243.000	17.000
1	Точка	555420.000	5031231.000	16.900
1	Точка	555549.000	5031242.000	16.900
1	Точка	555493.000	5031252.000	16.900
1	Точка	555447.000	5031225.000	16.900
1	Точка	555470.000	5031242.000	16.900
1	Точка	555443.000	5031222.000	16.900
1	Точка	555434.000	5031216.000	16.900
1	Точка	555558.000	5031241.000	16.900
1	Точка	555566.000	5031242.000	16.900
1	Точка	555456.000	5031238.000	16.900
1	Точка	555418.000	5031221.000	16.900
1	Точка	555441.000	5031238.000	16.900
1	Точка	555509.000	5031259.000	16.900
1	Точка	555593.000	5031245.000	16.900
1	Точка	555415.000	5031216.000	16.900
1	Точка	555500.000	5031251.000	16.900
1	Точка	555492.000	5031248.000	16.900
1	Точка	555586.000	5031242.000	16.900
1	Точка	555610.000	5031249.000	16.900
1	Точка	555599.000	5031250.000	16.800
1	Точка	555604.000	5031251.000	16.800
1	Точка	555524.000	5031260.000	16.800
1	Точка	555545.000	5031249.000	16.800
1	Точка	555578.000	5031250.000	16.800
1	Точка	555527.000	5031257.000	16.800
1	Точка	555479.000	5031258.000	16.800
1	Точка	555580.000	5031266.000	16.800
1	Точка	555412.000	5031243.000	16.800
1	Точка	555431.000	5031239.000	16.800
1	Точка	555456.000	5031246.000	16.800
1	Точка	555556.000	5031249.000	16.800
1	Точка	555486.000	5031262.000	16.800
1	Точка	555437.000	5031243.000	16.800
1	Точка	555495.000	5031262.000	16.800
1	Точка	555615.000	5031252.000	16.800
1	Точка	555514.000	5031266.000	16.800
1	Точка	555469.000	5031266.000	16.800
1	Точка	555460.000	5031257.000	16.800
1	Точка	555566.000	5031250.000	16.800
1	Точка	555413.000	5031226.000	16.800
1	Точка	555560.000	5031250.000	16.800
1	Точка	555416.000	5031235.000	16.800
1	Точка	555449.000	5031245.000	16.800
1	Точка	555498.000	5031265.000	16.800
1	Точка	555489.000	5031266.000	16.800
1	Точка	555469.000	5031255.000	16.800
